index,Date,Adj Close,Predicted Adj Close Polyfit,Predicted Adj Close Savgol,Predicted Adj Close Savgol Shifted,Adj Close Shifted,Predicted Adj Close Polyfit Shifted,Savgol prediction,reality,Polyfit prediction
887,2014-01-07,9.957332611083984,9.78733297996223,9.909555856757473,9.772789663834942,10.085332870483398,10.23990953154862,-1,1,1
888,2014-01-08,10.085332870483398,10.23990953154862,9.772789663834942,9.710254675161664,9.835332870483398,10.353110116440803,-1,-1,1
889,2014-01-09,9.835332870483398,10.353110116440803,9.710254675161664,9.75097216981181,9.714667320251465,9.852355256443843,-1,-1,1
890,2014-01-10,9.714667320251465,9.852355256443843,9.75097216981181,10.0460374440959,9.28933334350586,9.599268594291061,1,-1,-1
891,2014-01-13,9.28933334350586,9.599268594291061,10.0460374440959,10.458616379425953,10.751333236694336,8.772401143796742,1,1,-1
892,2014-01-14,10.751333236694336,8.772401143796742,10.458616379425953,10.875422660178925,10.94200038909912,11.113044468685985,1,1,1
893,2014-01-15,10.94200038909912,11.113044468685985,10.875422660178925,11.274844233692372,11.39799976348877,12.105155760422349,1,1,1
894,2014-01-16,11.39799976348877,12.105155760422349,11.274844233692372,11.746904283370156,11.333999633789062,12.677954610437155,1,-1,1
895,2014-01-17,11.333999633789062,12.677954610437155,11.746904283370156,12.082109694883131,11.778667449951172,12.06962083792314,1,1,1
896,2014-01-21,11.778667449951172,12.06962083792314,12.082109694883131,12.070323766096191,11.904000282287598,11.74782344326377,1,1,-1
897,2014-01-22,11.904000282287598,11.74782344326377,12.070323766096191,11.662104427981129,12.100000381469728,11.37682337127626,-1,1,-1
898,2014-01-23,12.100000381469728,11.37682337127626,11.662104427981129,11.365047351470638,11.640000343322754,11.660512105561793,-1,-1,-1
899,2014-01-24,11.640000343322754,11.660512105561793,11.365047351470638,11.325939885786239,11.30799961090088,11.289088956080377,-1,-1,-1
900,2014-01-27,11.30799961090088,11.289088956080377,11.325939885786239,11.613935216210486,11.892000198364258,11.076421159086749,1,1,-1
901,2014-01-28,11.892000198364258,11.076421159086749,11.613935216210486,11.85050097944181,11.682000160217283,11.562021857593209,-1,-1,-1
902,2014-01-29,11.682000160217283,11.562021857593209,11.85050097944181,12.047764252732772,12.189332962036133,11.824644376523793,1,1,1
903,2014-01-30,12.189332962036133,11.824644376523793,12.047764252732772,12.038754320609584,12.093999862670898,12.73248874489218,-1,-1,1
904,2014-01-31,12.093999862670898,12.73248874489218,12.038754320609584,11.96342398598074,11.807332992553713,12.882533540949225,-1,-1,1
905,2014-02-03,11.807332992553713,12.882533540949225,11.96342398598074,11.848187981799192,11.915332794189451,11.920866110827774,1,1,1
906,2014-02-04,11.915332794189451,11.920866110827774,11.848187981799192,11.831728508719326,11.628000259399414,11.527199276722968,-1,-1,-1
907,2014-02-05,11.628000259399414,11.527199276722968,11.831728508719326,12.090454535897512,11.892000198364258,10.886822656728327,1,1,-1
908,2014-02-06,11.892000198364258,10.886822656728327,12.090454535897512,12.353653494461355,12.435333251953123,11.648689649649896,1,1,-1
909,2014-02-07,12.435333251953123,11.648689649649896,12.353653494461355,12.760410285839248,13.104000091552734,13.096000427380204,1,1,1
910,2014-02-10,13.104000091552734,13.096000427380204,12.760410285839248,13.129865783793745,13.107999801635742,14.24871102720499,1,1,1
911,2014-02-11,13.107999801635742,14.24871102720499,13.129865783793745,13.445583860885977,13.021332740783691,14.275754800066352,1,-1,1
912,2014-02-12,13.021332740783691,14.275754800066352,13.445583860885977,13.424336756169444,13.308667182922363,13.152576511725783,1,1,1
913,2014-02-13,13.308667182922363,13.152576511725783,13.424336756169444,13.263842970735288,13.215332984924316,12.905622739344835,-1,-1,-1
914,2014-02-14,13.215332984924316,12.905622739344835,13.263842970735288,13.089493255919157,13.579999923706056,12.650977835990489,-1,1,-1
915,2014-02-18,13.579999923706056,12.650977835990489,13.089493255919157,12.884910223460713,12.90933322906494,13.237022554967552,-1,-1,-1
916,2014-02-19,12.90933322906494,13.237022554967552,12.884910223460713,13.296886941371003,13.998000144958496,12.769199847127311,1,1,-1
917,2014-02-20,13.998000144958496,12.769199847127311,13.296886941371003,14.289937440618594,13.973333358764648,14.460200157016516,1,-1,1
918,2014-02-21,13.973333358764648,14.460200157016516,14.289937440618594,15.449729323155031,14.510000228881836,14.730444525368512,1,1,1
919,2014-02-24,14.510000228881836,14.730444525368512,15.449729323155031,16.329921779677633,16.53333282470703,15.160133553203195,1,1,1
920,2014-02-25,16.53333282470703,15.160133553203195,16.329921779677633,16.73817066093414,16.866666793823242,18.252399254590273,1,1,1
921,2014-02-26,16.866666793823242,18.252399254590273,16.73817066093414,16.999075718114728,16.836000442504883,18.901933450251818,1,-1,1
922,2014-02-27,16.836000442504883,18.901933450251818,16.999075718114728,16.862730381507816,16.320667266845703,17.60495599731803,1,-1,1
923,2014-02-28,16.320667266845703,17.60495599731803,16.862730381507816,16.84083290119244,16.70400047302246,15.41360129415989,1,1,-1
924,2014-03-03,16.70400047302246,15.41360129415989,16.84083290119244,16.748483816349577,16.98933219909668,15.00824536010623,1,1,-1
925,2014-03-04,16.98933219909668,15.00824536010623,16.748483816349577,16.36104367101338,16.8439998626709,16.213286858983338,-1,-1,-1
926,2014-03-05,16.8439998626709,16.213286858983338,16.36104367101338,16.11005004855867,16.862667083740234,16.515643117949367,-1,1,-1
927,2014-03-06,16.862667083740234,16.515643117949367,16.11005004855867,16.13100093497279,16.413999557495117,17.502222649753094,-1,-1,1
928,2014-03-07,16.413999557495117,17.502222649753094,16.13100093497279,16.311065826025594,15.922666549682615,17.02795536071062,-1,-1,1
929,2014-03-10,15.922666549682615,17.02795536071062,16.311065826025594,16.16429219610851,15.62733268737793,15.186222847551107,1,-1,-1
930,2014-03-11,15.62733268737793,15.186222847551107,16.16429219610851,15.791958177013559,16.099332809448242,14.528066121973097,1,1,-1
931,2014-03-12,16.099332809448242,14.528066121973097,15.791958177013559,15.63087357381864,15.852666854858398,15.774554591160268,-1,-1,-1
932,2014-03-13,15.852666854858398,15.774554591160268,15.63087357381864,15.595498588162112,15.39799976348877,16.473777763545513,-1,-1,1
933,2014-03-14,15.39799976348877,16.473777763545513,15.595498588162112,15.823465777983893,15.59866714477539,15.75028877146542,1,1,1
934,2014-03-17,15.59866714477539,15.75028877146542,15.823465777983893,16.0960089517352,16.002666473388672,15.6677572268527,1,1,1
935,2014-03-18,16.002666473388672,15.6677572268527,16.0960089517352,15.98259673728872,15.72266674041748,16.25786667270586,-1,-1,1
936,2014-03-19,15.72266674041748,16.25786667270586,15.98259673728872,15.562616359995145,15.660667419433594,15.74339946359396,-1,-1,1
937,2014-03-20,15.660667419433594,15.74339946359396,15.562616359995145,15.175983653275772,15.259332656860352,15.538867503870279,-1,-1,-1
938,2014-03-21,15.259332656860352,15.538867503870279,15.175983653275772,14.778477823891087,14.678000450134276,14.9698431561701,-1,-1,-1
939,2014-03-24,14.678000450134276,14.9698431561701,14.778477823891087,14.377423388253941,14.696000099182127,13.95704483333975,-1,1,-1
940,2014-03-25,14.696000099182127,13.95704483333975,14.377423388253941,13.945034661840483,14.197333335876465,13.713467070832849,-1,-1,-1
941,2014-03-26,14.197333335876465,13.713467070832849,13.945034661840483,13.708585990967897,13.821332931518556,13.595933284261264,-1,-1,-1
942,2014-03-27,13.821332931518556,13.595933284261264,13.708585990967897,13.871319693106203,14.157999992370604,13.684021674096584,1,1,-1
943,2014-03-28,14.157999992370604,13.684021674096584,13.871319693106203,14.457439181033996,13.896666526794434,14.460577480494976,1,-1,1
944,2014-03-31,13.896666526794434,14.460577480494976,14.457439181033996,15.007289034510958,14.464667320251465,14.22660010959953,1,1,1
945,2014-04-01,14.464667320251465,14.22660010959953,15.007289034510958,15.029576233561603,15.352666854858398,15.108912346884608,1,1,1
946,2014-04-02,15.352666854858398,15.108912346884608,15.029576233561603,14.806683946011237,15.026666641235352,16.449244882911444,-1,-1,1
947,2014-04-03,15.026666641235352,16.449244882911444,14.806683946011237,14.646056729256014,14.148667335510254,15.856066962587647,-1,-1,1
948,2014-04-04,14.148667335510254,15.856066962587647,14.646056729256014,14.353509374083401,13.834667205810549,13.690333727747202,1,-1,-1
949,2014-04-07,13.834667205810549,13.690333727747202,14.353509374083401,14.139839599898993,14.36400032043457,12.157889354974031,1,1,-1
950,2014-04-08,14.36400032043457,12.157889354974031,14.139839599898993,13.801470662867205,14.461999893188477,13.23935569357127,-1,1,-1
951,2014-04-09,14.461999893188477,13.23935569357127,13.801470662867205,13.354386549927154,13.612667083740234,14.510044048540294,-1,-1,1
952,2014-04-10,13.612667083740234,14.510044048540294,13.354386549927154,13.235124162098183,13.585332870483398,13.794955804944038,-1,-1,1
953,2014-04-11,13.585332870483398,13.794955804944038,13.235124162098183,13.311694366158408,13.206000328063965,13.923577070236206,-1,-1,1
954,2014-04-14,13.206000328063965,13.923577070236206,13.311694366158408,13.237337017296749,12.927332878112791,13.03695564554073,1,-1,-1
955,2014-04-15,12.927332878112791,13.03695564554073,13.237337017296749,13.255735890529563,13.27400016784668,12.001333029940724,1,1,-1
956,2014-04-16,13.27400016784668,12.001333029940724,13.255735890529563,13.449491519759395,13.208000183105469,12.88346732037462,1,-1,-1
957,2014-04-17,13.208000183105469,12.88346732037462,13.449491519759395,13.919877527665928,13.625332832336426,13.787267150357366,1,1,1
958,2014-04-21,13.625332832336426,13.787267150357366,13.919877527665928,14.152330486210845,14.576000213623049,14.692932579666376,1,1,1
959,2014-04-22,14.576000213623049,14.692932579666376,14.152330486210845,14.103270827831695,13.866000175476074,15.731066780164838,-1,-1,1
960,2014-04-23,13.866000175476074,15.731066780164838,14.103270827831695,13.88621844193578,13.857333183288574,14.220267095603049,1,-1,1
961,2014-04-24,13.857333183288574,14.220267095603049,13.88621844193578,13.550284432388423,13.32333278656006,13.497355232015252,-1,-1,-1
962,2014-04-25,13.32333278656006,13.497355232015252,13.550284432388423,13.354920193509585,13.234000205993652,12.104865860193968,1,-1,-1
963,2014-04-28,13.234000205993652,12.104865860193968,13.354920193509585,13.27665007229038,13.79466724395752,12.027288850396872,1,1,-1
964,2014-04-29,13.79466724395752,12.027288850396872,13.27665007229038,13.476161832834403,13.859333038330078,13.626268022693694,-1,1,-1
965,2014-04-30,13.859333038330078,13.626268022693694,13.476161832834403,14.018794869671943,13.84866714477539,14.546466453000903,1,-1,1
966,2014-05-01,13.84866714477539,14.546466453000903,14.018794869671943,14.525070668159128,14.060667037963867,14.947489388287067,1,1,1
967,2014-05-02,14.060667037963867,14.947489388287067,14.525070668159128,14.513922432254404,14.440667152404783,14.788200781680644,1,1,1
968,2014-05-05,14.440667152404783,14.788200781680644,14.513922432254404,13.877496656763881,13.8186674118042,14.48628924228251,-1,-1,1
969,2014-05-06,13.8186674118042,14.48628924228251,13.877496656763881,12.895872733030675,13.423333168029783,13.476889563724399,-1,-1,-1
970,2014-05-07,13.423333168029783,13.476889563724399,12.895872733030675,12.205560113768987,11.906000137329102,12.378177294507623,-1,-1,-1
971,2014-05-08,11.906000137329102,12.378177294507623,12.205560113768987,11.978974356656622,12.150667190551758,10.244377648457885,1,1,-1
972,2014-05-09,12.150667190551758,10.244377648457885,11.978974356656622,12.046744073794558,12.31133270263672,10.786111474735662,-1,1,-1
973,2014-05-12,12.31133270263672,10.786111474735662,12.046744073794558,12.233536279660198,12.677332878112791,12.007732167840004,-1,1,-1
974,2014-05-13,12.677332878112791,12.007732167840004,12.233536279660198,12.633721893040496,12.708000183105469,13.762221578508615,-1,1,1
975,2014-05-14,12.708000183105469,13.762221578508615,12.633721893040496,12.993993431740334,12.572667121887209,14.3988671079278,1,-1,1
976,2014-05-15,12.572667121887209,14.3988671079278,12.993993431740334,13.326044367447444,12.77066707611084,13.597934707067907,1,1,1
977,2014-05-16,12.77066707611084,13.597934707067907,13.326044367447444,13.297821820521758,13.072667121887209,12.684601144865155,1,1,-1
978,2014-05-19,13.072667121887209,12.684601144865155,13.297821820521758,13.170328404760403,13.020000457763672,12.65135621279478,1,-1,-1
979,2014-05-20,13.020000457763672,12.65135621279478,13.170328404760403,13.157875721327153,13.296667098999023,12.510822784155607,1,1,-1
980,2014-05-21,13.296667098999023,12.510822784155607,13.157875721327153,13.393422878837454,13.658666610717772,13.597933229058981,1,1,1
981,2014-05-22,13.658666610717772,13.597933229058981,13.393422878837454,13.794335461650968,13.81999969482422,14.142421091906726,1,1,1
982,2014-05-23,13.81999969482422,14.142421091906726,13.794335461650968,14.087099779127005,14.104000091552734,14.292799185495824,1,1,1
983,2014-05-27,14.104000091552734,14.292799185495824,14.087099779127005,14.115793493810298,14.015999794006348,14.345511280465871,1,-1,1
984,2014-05-28,14.015999794006348,14.345511280465871,14.115793493810298,14.015645095092955,14.015999794006348,14.021599994972348,-1,1,1
985,2014-05-29,14.015999794006348,14.021599994972348,14.015645095092955,13.753266839674732,13.851332664489746,13.853622218128294,-1,-1,-1
986,2014-05-30,13.851332664489746,13.853622218128294,13.753266839674732,13.55754854181559,13.646666526794434,13.428043754771352,-1,-1,-1
987,2014-06-02,13.646666526794434,13.428043754771352,13.55754854181559,13.539740838357423,13.662667274475098,13.063755437731743,-1,1,-1
988,2014-06-03,13.662667274475098,13.063755437731743,13.539740838357423,13.625293694757879,13.599332809448242,13.411645667627454,-1,-1,-1
989,2014-06-04,13.599332809448242,13.411645667627454,13.625293694757879,13.716536055158398,13.793333053588867,13.627132890745997,1,1,1
990,2014-06-05,13.793333053588867,13.627132890745997,13.716536055158398,13.768979423186646,13.878000259399414,14.093910579569638,-1,1,1
991,2014-06-06,13.878000259399414,14.093910579569638,13.768979423186646,13.76491539954729,13.687333106994627,14.363289203494787,-1,-1,1
992,2014-06-09,13.687333106994627,14.363289203494787,13.76491539954729,13.565377367805889,13.486666679382324,13.865355080582958,-1,-1,1
993,2014-06-10,13.486666679382324,13.865355080582958,13.565377367805889,13.460454052305241,13.631333351135254,13.283177665434778,-1,1,-1
994,2014-06-11,13.631333351135254,13.283177665434778,13.460454052305241,13.754645101872626,13.567999839782717,13.287711232434958,1,-1,-1
995,2014-06-12,13.567999839782717,13.287711232434958,13.754645101872626,14.219747004056622,13.761333465576172,13.36780014471151,1,1,-1
996,2014-06-13,13.761333465576172,13.36780014471151,14.219747004056622,14.70919795495533,14.973999977111816,13.89713348262012,1,1,1
997,2014-06-16,14.973999977111816,13.89713348262012,14.70919795495533,15.088363451861252,15.444666862487791,16.008644077926874,1,1,1
998,2014-06-17,15.444666862487791,16.008644077926874,15.088363451861252,15.429038590029798,15.141332626342772,17.0620671864599,-1,-1,1
999,2014-06-18,15.141332626342772,17.0620671864599,15.429038590029798,15.545727543811578,15.185999870300291,15.932154560927302,1,1,1
1000,2014-06-19,15.185999870300291,15.932154560927302,15.545727543811578,15.5941564363595,15.305999755859377,14.841088216751814,1,1,-1
1001,2014-06-20,15.305999755859377,14.841088216751814,15.5941564363595,15.513093377741434,15.814666748046877,14.470222026109695,1,1,-1
1002,2014-06-23,15.814666748046877,14.470222026109695,15.513093377741434,15.316371531075985,15.5,15.343955975957215,-1,-1,-1
1003,2014-06-24,15.5,15.343955975957215,15.316371531075985,15.371423622699155,15.792667388916016,15.325178250437602,-1,1,-1
1004,2014-06-25,15.792667388916016,15.325178250437602,15.371423622699155,15.808620593150508,15.706666946411133,16.168312611058354,1,-1,1
1005,2014-06-26,15.706666946411133,16.168312611058354,15.808620593150508,16.08868561471417,15.937333106994627,16.26451165229082,1,1,1
1006,2014-06-27,15.937333106994627,16.26451165229082,16.08868561471417,16.11898629571123,16.003999710083008,15.98133247019723,1,1,1
1007,2014-06-30,16.003999710083008,15.98133247019723,16.11898629571123,15.842408529662466,15.981332778930664,15.89222078351304,-1,-1,-1
1008,2014-07-01,15.981332778930664,15.89222078351304,15.842408529662466,15.457888567406942,15.295332908630373,16.054998839623295,-1,-1,1
1009,2014-07-02,15.295332908630373,16.054998839623295,15.457888567406942,15.055489773288437,15.283332824707031,14.959510386921465,-1,-1,-1
1010,2014-07-03,15.283332824707031,14.959510386921465,15.055489773288437,14.82614252964035,14.843999862670898,14.671466507483274,-1,-1,-1
1011,2014-07-07,14.843999862670898,14.671466507483274,14.82614252964035,14.593169632936062,14.604666709899902,14.027045059017837,-1,-1,-1
1012,2014-07-08,14.604666709899902,14.027045059017837,14.593169632936062,14.576048055021422,14.870667457580566,14.153267634101212,-1,1,-1
1013,2014-07-09,14.870667457580566,14.153267634101212,14.576048055021422,14.690050321838491,14.630666732788086,14.95122366771102,-1,-1,1
1014,2014-07-10,14.630666732788086,14.95122366771102,14.690050321838491,14.910295835366217,14.541999816894531,15.152133505791426,1,-1,1
1015,2014-07-11,14.541999816894531,15.152133505791426,14.910295835366217,14.885099269469286,15.113332748413086,14.884776924736798,1,1,1
1016,2014-07-14,15.113332748413086,14.884776924736798,14.885099269469286,14.8056523235361,14.638667106628418,15.51237596012652,-1,-1,1
1017,2014-07-15,14.638667106628418,15.51237596012652,14.8056523235361,14.677674948856584,14.477333068847656,14.69006678648293,1,-1,1
1018,2014-07-16,14.477333068847656,14.69006678648293,14.677674948856584,14.497093662098607,14.359999656677246,14.222333269193769,1,-1,-1
1019,2014-07-17,14.359999656677246,14.222333269193769,14.497093662098607,14.471563680179177,14.66800022125244,13.764022237621248,1,1,-1
1020,2014-07-18,14.66800022125244,13.764022237621248,14.471563680179177,14.558123945914955,14.702667236328123,14.499600787297823,-1,1,-1
1021,2014-07-21,14.702667236328123,14.499600787297823,14.558123945914955,14.602341929867755,14.638667106628418,14.966356846503913,-1,-1,1
1022,2014-07-22,14.638667106628418,14.966356846503913,14.602341929867755,14.813494437672643,14.832667350769045,14.856200507842004,1,1,1
1023,2014-07-23,14.832667350769045,14.856200507842004,14.813494437672643,14.94579432672816,14.902667045593262,15.212178569287062,1,1,1
1024,2014-07-24,14.902667045593262,15.212178569287062,14.94579432672816,15.091408114087637,14.904666900634766,15.205600251210853,1,1,1
1025,2014-07-25,14.904666900634766,15.205600251210853,15.091408114087637,14.979900861667542,14.98799991607666,14.69542209804058,1,1,-1
1026,2014-07-28,14.98799991607666,14.69542209804058,14.979900861667542,14.89910178231767,15.000666618347168,14.89277661498636,-1,1,-1
1027,2014-07-29,15.000666618347168,14.89277661498636,14.89910178231767,15.01456866784585,15.261333465576172,14.997421771287918,1,1,-1
1028,2014-07-30,15.261333465576172,14.997421771287918,15.01456866784585,15.132190994172877,14.886667251586914,15.469489350914955,-1,-1,1
1029,2014-07-31,14.886667251586914,15.469489350914955,15.132190994172877,15.40936157065784,15.5513334274292,14.791823579929769,1,1,-1
1030,2014-08-01,15.5513334274292,14.791823579929769,15.40936157065784,15.878751154716864,15.90133285522461,15.682267253752798,1,1,1
1031,2014-08-04,15.90133285522461,15.682267253752798,15.878751154716864,16.17779703097751,15.899333000183104,16.51924364734441,1,-1,1
1032,2014-08-05,15.899333000183104,16.51924364734441,16.17779703097751,16.47391567679939,16.595333099365234,16.414865498431027,1,1,1
1033,2014-08-06,16.595333099365234,16.414865498431027,16.47391567679939,16.744938280415006,16.826000213623047,17.155799294821918,1,1,1
1034,2014-08-07,16.826000213623047,17.155799294821918,16.744938280415006,17.056349177365092,16.54199981689453,17.368467165797483,1,-1,1
1035,2014-08-08,16.54199981689453,17.368467165797483,17.056349177365092,17.14435780163433,17.288000106811523,16.497089369222522,1,1,-1
1036,2014-08-11,17.288000106811523,16.497089369222522,17.14435780163433,17.22603236965021,17.33066749572754,17.185089567676187,-1,1,-1
1037,2014-08-12,17.33066749572754,17.185089567676187,17.22603236965021,17.362553950964728,17.354000091552734,17.334090332034975,1,1,1
1038,2014-08-13,17.354000091552734,17.334090332034975,17.362553950964728,17.34064072328645,17.42533302307129,17.584910959005356,-1,1,1
1039,2014-08-14,17.42533302307129,17.584910959005356,17.34064072328645,17.315803925545048,17.46733283996582,17.375887715723366,-1,1,-1
1040,2014-08-15,17.46733283996582,17.375887715723366,17.315803925545048,17.286415085835895,17.32933235168457,17.371709763538092,-1,-1,-1
1041,2014-08-18,17.32933235168457,17.371709763538092,17.286415085835895,17.034876549522856,17.117332458496094,17.2641759152757,-1,-1,-1
1042,2014-08-19,17.117332458496094,17.2641759152757,17.034876549522856,16.958945050178247,17.047332763671875,16.677754286676645,-1,-1,-1
1043,2014-08-20,17.047332763671875,16.677754286676645,16.958945050178247,17.01960007624047,16.95599937438965,16.67717755981721,-1,-1,-1
1044,2014-08-21,16.95599937438965,16.67717755981721,17.01960007624047,17.187880751995053,17.118667602539062,16.99106711987406,1,1,1
1045,2014-08-22,17.118667602539062,16.99106711987406,17.187880751995053,17.319505924513933,17.503332138061523,17.16962483059615,1,1,1
1046,2014-08-25,17.503332138061523,17.16962483059615,17.319505924513933,17.376918390041904,17.44933319091797,18.02993208169937,-1,-1,1
1047,2014-08-26,17.44933319091797,18.02993208169937,17.376918390041904,17.653854891766663,17.549999237060547,18.06602136231959,1,1,1
1048,2014-08-27,17.549999237060547,18.06602136231959,17.653854891766663,17.961004437174417,17.590667724609375,17.874176093013375,1,1,1
1049,2014-08-28,17.590667724609375,17.874176093013375,17.961004437174417,18.396174420130492,17.979999542236328,17.5466012917459,1,1,-1
1050,2014-08-29,17.979999542236328,17.5466012917459,18.396174420130492,18.654536038721872,18.941333770751957,17.949977869167924,1,1,-1
1051,2014-09-02,18.941333770751957,17.949977869167924,18.654536038721872,18.761866862667524,18.746000289916992,19.58451200928539,-1,-1,1
1052,2014-09-03,18.746000289916992,19.58451200928539,18.761866862667524,18.80076606149653,19.06933212280273,19.48960063001141,1,1,1
1053,2014-09-04,19.06933212280273,19.48960063001141,18.80076606149653,18.789643509017182,18.49266624450684,19.558908909501042,-1,-1,1
1054,2014-09-05,18.49266624450684,19.558908909501042,18.789643509017182,18.75309834405535,18.80733299255371,18.138353323563933,1,1,-1
1055,2014-09-08,18.80733299255371,18.138353323563933,18.75309834405535,18.85704724436917,18.565332412719727,17.945111019536853,1,-1,-1
1056,2014-09-09,18.565332412719727,17.945111019536853,18.85704724436917,18.54969766003297,18.739999771118164,17.873199325054884,-1,1,-1
1057,2014-09-10,18.739999771118164,17.873199325054884,18.54969766003297,18.220573474389344,18.687332153320312,18.568378520198166,-1,-1,-1
1058,2014-09-11,18.687332153320312,18.568378520198166,18.220573474389344,17.83294727718831,18.61333274841309,19.11033191718161,-1,-1,1
1059,2014-09-12,18.61333274841309,19.11033191718161,17.83294727718831,17.708733390660733,16.923999786376953,19.059932999312878,-1,-1,1
1060,2014-09-15,16.923999786376953,19.059932999312878,17.708733390660733,17.616927961200208,17.382667541503906,15.884888626635075,1,1,-1
1061,2014-09-16,17.382667541503906,15.884888626635075,17.616927961200208,17.475988826637433,17.42533302307129,16.17235723696649,1,1,-1
1062,2014-09-17,17.42533302307129,16.17235723696649,17.475988826637433,17.18990467180717,17.58799934387207,16.87873394554481,-1,1,-1
1063,2014-09-18,17.58799934387207,16.87873394554481,17.18990467180717,17.008279254528713,17.288000106811523,18.21359856799245,-1,-1,1
1064,2014-09-19,17.288000106811523,18.21359856799245,17.008279254528713,16.930362913423284,16.66866683959961,18.051910366863012,-1,-1,1
1065,2014-09-22,16.66866683959961,18.051910366863012,16.930362913423284,17.091103306497185,16.694000244140625,16.92171114636585,1,1,1
1066,2014-09-23,16.694000244140625,16.92171114636585,17.091103306497185,16.86047343012397,16.80933380126953,16.21080030221492,1,1,-1
1067,2014-09-24,16.80933380126953,16.21080030221492,16.86047343012397,16.55155668716007,16.463333129882812,16.143512533977628,-1,-1,-1
1068,2014-09-25,16.463333129882812,16.143512533977628,16.55155668716007,16.130010382494863,16.440000534057617,15.859888961538672,-1,-1,-1
1069,2014-09-26,16.440000534057617,15.859888961538672,16.130010382494863,16.00205574815365,16.35066795349121,16.79744485206902,-1,-1,1
1070,2014-09-29,16.35066795349121,16.79744485206902,16.00205574815365,16.164270605604337,16.178667068481445,16.570890109054744,-1,-1,1
1071,2014-09-30,16.178667068481445,16.570890109054744,16.164270605604337,16.466051441234725,16.016000747680664,16.16060072426626,1,-1,-1
1072,2014-10-01,16.016000747680664,16.16060072426626,16.466051441234725,16.78357856685847,16.761333465576172,15.627445412799716,1,1,-1
1073,2014-10-02,16.761333465576172,15.627445412799716,16.78357856685847,17.114852967191776,17.013999938964844,16.924999549984932,1,1,1
1074,2014-10-03,17.013999938964844,16.924999549984932,17.114852967191776,17.467839648058174,17.374666213989258,17.940043453127146,1,1,1
1075,2014-10-06,17.374666213989258,17.940043453127146,17.467839648058174,17.661919809692847,17.30466651916504,18.317754161544144,1,-1,1
1076,2014-10-07,17.30466651916504,18.317754161544144,17.661919809692847,17.333512223881467,17.28533363342285,17.682710697874427,1,-1,1
1077,2014-10-08,17.28533363342285,17.682710697874427,17.333512223881467,16.605171241421978,17.134000778198242,17.10597925260663,-1,-1,-1
1078,2014-10-09,17.134000778198242,17.10597925260663,16.605171241421978,15.710036085597288,15.793999671936035,16.399157708510756,-1,-1,-1
1079,2014-10-10,15.793999671936035,16.399157708510756,15.710036085597288,15.057882159570648,14.97266674041748,14.219222072511911,-1,-1,-1
1080,2014-10-13,14.97266674041748,14.219222072511911,15.057882159570648,14.734668508480341,15.137332916259766,13.038977490738034,-1,1,-1
1081,2014-10-14,15.137332916259766,13.038977490738034,14.734668508480341,14.748163407477467,15.313332557678224,14.187065195292234,-1,1,-1
1082,2014-10-15,15.313332557678224,14.187065195292234,14.748163407477467,15.03834738866332,15.09000015258789,15.569131460040808,-1,-1,1
1083,2014-10-16,15.09000015258789,15.569131460040808,15.03834738866332,15.378640264811114,15.165332794189451,16.164000138640404,1,1,1
1084,2014-10-17,15.165332794189451,16.164000138640404,15.378640264811114,15.821110175898673,15.364666938781738,16.267466872930527,1,1,1
1085,2014-10-20,15.364666938781738,16.267466872930527,15.821110175898673,16.15166486277236,15.689332962036133,16.184912373311818,1,1,1
1086,2014-10-21,15.689332962036133,16.184912373311818,16.15166486277236,15.776656565008972,15.40666675567627,15.94026655703783,1,-1,1
1087,2014-10-22,15.40666675567627,15.94026655703783,15.776656565008972,15.416245291746066,15.685999870300291,14.920955300331116,1,1,-1
1088,2014-10-23,15.685999870300291,14.920955300331116,15.416245291746066,15.305829691101502,15.682666778564451,15.46971089579165,-1,-1,-1
1089,2014-10-24,15.682666778564451,15.46971089579165,15.305829691101502,15.362330066042368,14.777999877929688,15.772355367837008,-1,-1,1
1090,2014-10-27,14.777999877929688,15.772355367837008,15.362330066042368,15.538907847052077,16.184667587280273,14.133666498586535,1,1,-1
1091,2014-10-28,16.184667587280273,14.133666498586535,15.538907847052077,15.804210890777066,15.873332977294922,16.033401630353183,-1,-1,-1
1092,2014-10-29,15.873332977294922,16.033401630353183,15.804210890777066,16.144847491053966,15.910667419433594,16.463621757924557,1,1,1
1093,2014-10-30,15.910667419433594,16.463621757924557,16.144847491053966,16.081569189992763,16.113332748413086,16.461356485262513,1,1,1
1094,2014-10-31,16.113332748413086,16.461356485262513,16.081569189992763,15.996742531209643,16.172666549682617,16.44393205619417,-1,1,1
1095,2014-11-03,16.172666549682617,16.44393205619417,15.996742531209643,16.030888072523872,15.928667068481444,16.16695490386337,-1,-1,-1
1096,2014-11-04,15.928667068481444,16.16695490386337,16.030888072523872,15.678670722953411,15.39799976348877,15.66577823460102,-1,-1,-1
1097,2014-11-05,15.39799976348877,15.66577823460102,15.678670722953411,15.712781374738631,16.08133316040039,14.489355687052011,1,1,-1
1098,2014-11-06,16.08133316040039,14.489355687052011,15.712781374738631,15.936675193573967,16.01333236694336,15.708222191315144,-1,-1,-1
1099,2014-11-07,16.01333236694336,15.708222191315144,15.936675193573967,16.176519067105886,16.1286678314209,16.706954266875982,1,1,1
1100,2014-11-10,16.1286678314209,16.706954266875982,16.176519067105886,16.55095900021516,16.738666534423828,16.418912480585277,1,1,1
